# Descriptor 1, Descriptor 2, log10(TOF)
-2.4623e+01,5.7655e+00,-4.5924e+01
-2.4623e+01,5.7688e+00,-4.6206e+01
-2.4623e+01,5.7722e+00,-4.6488e+01
-2.4623e+01,5.7755e+00,-4.6770e+01
-2.4623e+01,5.7789e+00,-4.7052e+01
-2.4623e+01,5.7822e+00,-4.7334e+01
-2.4623e+01,5.7856e+00,-4.7616e+01
-2.4623e+01,5.7889e+00,-4.7898e+01
-2.4623e+01,5.7923e+00,-4.8180e+01
-2.4623e+01,5.7956e+00,-4.8462e+01
-2.4623e+01,5.7990e+00,-4.8744e+01
-2.4623e+01,5.8023e+00,-4.9026e+01
-2.4623e+01,5.8057e+00,-4.9308e+01
-2.4623e+01,5.8090e+00,-4.9590e+01
-2.4623e+01,5.8124e+00,-4.9872e+01
-2.4623e+01,5.8157e+00,-5.0154e+01
-2.4623e+01,5.8191e+00,-5.0436e+01
-2.4623e+01,5.8224e+00,-5.0718e+01
-2.4623e+01,5.8258e+00,-5.1000e+01
-2.4623e+01,5.8291e+00,-5.1282e+01
-2.4623e+01,5.8325e+00,-5.1564e+01
-2.4623e+01,5.8358e+00,-5.1846e+01
-2.4623e+01,5.8392e+00,-5.2128e+01
-2.4623e+01,5.8425e+00,-5.2410e+01
-2.4623e+01,5.8459e+00,-5.2692e+01
-2.4623e+01,5.8492e+00,-5.2974e+01
-2.4623e+01,5.8526e+00,-5.3256e+01
-2.4623e+01,5.8559e+00,-5.3538e+01
-2.4623e+01,5.8593e+00,-5.3821e+01
-2.4623e+01,5.8626e+00,-5.4103e+01
-2.4623e+01,5.8660e+00,-5.4385e+01
-2.4623e+01,5.8693e+00,-5.4668e+01
-2.4623e+01,5.8727e+00,-5.4950e+01
-2.4623e+01,5.8760e+00,-5.5233e+01
-2.4623e+01,5.8794e+00,-5.5515e+01
-2.4623e+01,5.8827e+00,-5.5798e+01
-2.4623e+01,5.8861e+00,-5.6081e+01
-2.4623e+01,5.8894e+00,-5.6364e+01
-2.4623e+01,5.8928e+00,-5.6647e+01
-2.4623e+01,5.8961e+00,-5.6931e+01
-2.4623e+01,5.8995e+00,-5.7215e+01
-2.4623e+01,5.9028e+00,-5.7499e+01
-2.4623e+01,5.9062e+00,-5.7783e+01
-2.4623e+01,5.9095e+00,-5.8068e+01
-2.4623e+01,5.9129e+00,-5.8354e+01
-2.4623e+01,5.9162e+00,-5.8640e+01
-2.4623e+01,5.9196e+00,-5.8927e+01
-2.4623e+01,5.9229e+00,-5.9215e+01
-2.4623e+01,5.9263e+00,-5.9504e+01
-2.4623e+01,5.9296e+00,-5.9793e+01
-2.4623e+01,5.9330e+00,-6.0085e+01
-2.4623e+01,5.9363e+00,-6.0377e+01
-2.4623e+01,5.9397e+00,-6.0671e+01
-2.4623e+01,5.9430e+00,-6.0968e+01
-2.4623e+01,5.9464e+00,-6.1266e+01
-2.4623e+01,5.9497e+00,-6.1566e+01
-2.4623e+01,5.9531e+00,-6.1869e+01
-2.4623e+01,5.9564e+00,-6.2175e+01
-2.4623e+01,5.9598e+00,-6.2483e+01
-2.4623e+01,5.9631e+00,-6.2794e+01
-2.4623e+01,5.9665e+00,-6.3109e+01
-2.4623e+01,5.9698e+00,-6.3427e+01
-2.4623e+01,5.9732e+00,-6.3747e+01
-2.4623e+01,5.9765e+00,-6.4071e+01
-2.4623e+01,5.9799e+00,-6.4398e+01
-2.4623e+01,5.9832e+00,-6.4728e+01
-2.4623e+01,5.9866e+00,-6.5061e+01
-2.4623e+01,5.9899e+00,-6.5396e+01
-2.4623e+01,5.9933e+00,-6.5734e+01
-2.4623e+01,5.9966e+00,-6.6074e+01
-2.4623e+01,6.0000e+00,-6.6417e+01
-2.3618e+01,5.3333e+00,-2.8702e+01
-2.3618e+01,5.3367e+00,-2.8390e+01
-2.3618e+01,5.3400e+00,-2.8079e+01
-2.3618e+01,5.3434e+00,-2.7768e+01
-2.3618e+01,5.3467e+00,-2.7456e+01
-2.3618e+01,5.3501e+00,-2.7145e+01
-2.3618e+01,5.3534e+00,-2.6834e+01
-2.3618e+01,5.3568e+00,-2.6523e+01
-2.3618e+01,5.3601e+00,-2.6212e+01
-2.3618e+01,5.3635e+00,-2.5901e+01
-2.3618e+01,5.3668e+00,-2.5589e+01
-2.3618e+01,5.3702e+00,-2.5279e+01
-2.3618e+01,5.3735e+00,-2.4968e+01
-2.3618e+01,5.3769e+00,-2.4657e+01
-2.3618e+01,5.3802e+00,-2.4346e+01
-2.3618e+01,5.3836e+00,-2.4036e+01
-2.3618e+01,5.3869e+00,-2.3725e+01
-2.3618e+01,5.3903e+00,-2.3415e+01
-2.3618e+01,5.3936e+00,-2.3105e+01
-2.3618e+01,5.3970e+00,-2.2796e+01
-2.3618e+01,5.4003e+00,-2.2487e+01
-2.3618e+01,5.4037e+00,-2.2178e+01
-2.3618e+01,5.4070e+00,-2.1871e+01
-2.3618e+01,5.4104e+00,-2.1564e+01
-2.3618e+01,5.4137e+00,-2.1258e+01
-2.3618e+01,5.4171e+00,-2.0954e+01
-2.3618e+01,5.4204e+00,-2.0651e+01
-2.3618e+01,5.4238e+00,-2.0351e+01
-2.3618e+01,5.4271e+00,-2.0053e+01
-2.3618e+01,5.4305e+00,-1.9758e+01
-2.3618e+01,5.4338e+00,-1.9469e+01
-2.3618e+01,5.4372e+00,-1.9185e+01
-2.3618e+01,5.4405e+00,-1.8915e+01
-2.3618e+01,5.4439e+00,-1.8675e+01
-2.3618e+01,5.4472e+00,-1.8512e+01
-2.3618e+01,5.4506e+00,-1.8490e+01
-2.3618e+01,5.4539e+00,-1.8624e+01
-2.3618e+01,5.4573e+00,-1.8849e+01
-2.3618e+01,5.4606e+00,-1.9112e+01
-2.3618e+01,5.4640e+00,-1.9387e+01
-2.3618e+01,5.4673e+00,-1.9665e+01
-2.3618e+01,5.4707e+00,-1.9946e+01
-2.3618e+01,5.4740e+00,-2.0227e+01
-2.3618e+01,5.4774e+00,-2.0508e+01
-2.3618e+01,5.4807e+00,-2.0790e+01
-2.3618e+01,5.4841e+00,-2.1071e+01
-2.3618e+01,5.4874e+00,-2.1353e+01
-2.3618e+01,5.4908e+00,-2.1635e+01
-2.3618e+01,5.4941e+00,-2.1917e+01
-2.3618e+01,5.4975e+00,-2.2198e+01
-2.3618e+01,5.5008e+00,-2.2480e+01
-2.3618e+01,5.5042e+00,-2.2762e+01
-2.3618e+01,5.5075e+00,-2.3044e+01
-2.3618e+01,5.5109e+00,-2.3326e+01
-2.3618e+01,5.5142e+00,-2.3608e+01
-2.3618e+01,5.5176e+00,-2.3890e+01
-2.3618e+01,5.5209e+00,-2.4172e+01
-2.3618e+01,5.5243e+00,-2.4454e+01
-2.3618e+01,5.5276e+00,-2.4736e+01
-2.3618e+01,5.5310e+00,-2.5018e+01
-2.3618e+01,5.5343e+00,-2.5300e+01
-2.3618e+01,5.5377e+00,-2.5582e+01
-2.3618e+01,5.5410e+00,-2.5864e+01
-2.3618e+01,5.5444e+00,-2.6146e+01
-2.3618e+01,5.5477e+00,-2.6428e+01
-2.3618e+01,5.5511e+00,-2.6710e+01
-2.3618e+01,5.5544e+00,-2.6992e+01
-2.3618e+01,5.5578e+00,-2.7274e+01
-2.3618e+01,5.5611e+00,-2.7556e+01
-2.3618e+01,5.5645e+00,-2.7838e+01
-2.3618e+01,5.5678e+00,-2.8120e+01
-2.3618e+01,5.5712e+00,-2.8401e+01
-2.3618e+01,5.5745e+00,-2.8683e+01
-2.3618e+01,5.5779e+00,-2.8965e+01
-2.3618e+01,5.5812e+00,-2.9247e+01
-2.3618e+01,5.5846e+00,-2.9529e+01
-2.3618e+01,5.5879e+00,-2.9811e+01
-2.3618e+01,5.5913e+00,-3.0093e+01
-2.3618e+01,5.5946e+00,-3.0375e+01
-2.3618e+01,5.5980e+00,-3.0657e+01
-2.3618e+01,5.6013e+00,-3.0939e+01
-2.3618e+01,5.6047e+00,-3.1221e+01
-2.3618e+01,5.6080e+00,-3.1503e+01
-2.3618e+01,5.6114e+00,-3.1785e+01
-2.3618e+01,5.6147e+00,-3.2067e+01
-2.3618e+01,5.6181e+00,-3.2349e+01
-2.3618e+01,5.6214e+00,-3.2631e+01
-2.3618e+01,5.6248e+00,-3.2913e+01
-2.3618e+01,5.6281e+00,-3.3195e+01
-2.3618e+01,5.6315e+00,-3.3477e+01
-2.3618e+01,5.6348e+00,-3.3759e+01
-2.3618e+01,5.6382e+00,-3.4041e+01
-2.3618e+01,5.6415e+00,-3.4323e+01
-2.3618e+01,5.6449e+00,-3.4605e+01
-2.3618e+01,5.6482e+00,-3.4887e+01
-2.3618e+01,5.6516e+00,-3.5169e+01
-2.3618e+01,5.6549e+00,-3.5451e+01
-2.3618e+01,5.6583e+00,-3.5733e+01
-2.3618e+01,5.6616e+00,-3.6015e+01
-2.3618e+01,5.6650e+00,-3.6297e+01
-2.3618e+01,5.6683e+00,-3.6579e+01
-2.3618e+01,5.6717e+00,-3.6861e+01
-2.3618e+01,5.6750e+00,-3.7143e+01
-2.3618e+01,5.6784e+00,-3.7425e+01
-2.3618e+01,5.6817e+00,-3.7707e+01
-2.3618e+01,5.6851e+00,-3.7989e+01
-2.3618e+01,5.6884e+00,-3.8271e+01
-2.3618e+01,5.6918e+00,-3.8553e+01
-2.3618e+01,5.6951e+00,-3.8835e+01
-2.3618e+01,5.6985e+00,-3.9117e+01
-2.3618e+01,5.7018e+00,-3.9399e+01
-2.3618e+01,5.7052e+00,-3.9681e+01
-2.3618e+01,5.7085e+00,-3.9963e+01
-2.3618e+01,5.7119e+00,-4.0245e+01
-2.3618e+01,5.7152e+00,-4.0527e+01
-2.3618e+01,5.7186e+00,-4.0809e+01
-2.3618e+01,5.7219e+00,-4.1090e+01
-2.3618e+01,5.7253e+00,-4.1372e+01
-2.3618e+01,5.7286e+00,-4.1654e+01
-2.3618e+01,5.7320e+00,-4.1936e+01
-2.3618e+01,5.7353e+00,-4.2218e+01
-2.3618e+01,5.7387e+00,-4.2500e+01
-2.3618e+01,5.7420e+00,-4.2782e+01
-2.3618e+01,5.7454e+00,-4.3064e+01
-2.3618e+01,5.7487e+00,-4.3346e+01
-2.3618e+01,5.7521e+00,-4.3628e+01
-2.3618e+01,5.7554e+00,-4.3910e+01
-2.3618e+01,5.7588e+00,-4.4192e+01
-2.3618e+01,5.7621e+00,-4.4474e+01
-2.3618e+01,5.7655e+00,-4.4756e+01
-2.3618e+01,5.7688e+00,-4.5038e+01
-2.3618e+01,5.7722e+00,-4.5320e+01
-2.3618e+01,5.7755e+00,-4.5602e+01
-2.3618e+01,5.7789e+00,-4.5884e+01
-2.3618e+01,5.7822e+00,-4.6166e+01
-2.3618e+01,5.7856e+00,-4.6448e+01
-2.3618e+01,5.7889e+00,-4.6730e+01
-2.3618e+01,5.7923e+00,-4.7012e+01
-2.3618e+01,5.7956e+00,-4.7294e+01
-2.3618e+01,5.7990e+00,-4.7576e+01
-2.3618e+01,5.8023e+00,-4.7859e+01
-2.3618e+01,5.8057e+00,-4.8141e+01
-2.3618e+01,5.8090e+00,-4.8423e+01
-2.3618e+01,5.8124e+00,-4.8705e+01
-2.3618e+01,5.8157e+00,-4.8987e+01
-2.3618e+01,5.8191e+00,-4.9269e+01
-2.3618e+01,5.8224e+00,-4.9551e+01
-2.3618e+01,5.8258e+00,-4.9834e+01
-2.3618e+01,5.8291e+00,-5.0116e+01
-2.3618e+01,5.8325e+00,-5.0399e+01
-2.3618e+01,5.8358e+00,-5.0681e+01
-2.3618e+01,5.8392e+00,-5.0964e+01
-2.3618e+01,5.8425e+00,-5.1246e+01
-2.3618e+01,5.8459e+00,-5.1529e+01
-2.3618e+01,5.8492e+00,-5.1812e+01
-2.3618e+01,5.8526e+00,-5.2095e+01
-2.3618e+01,5.8559e+00,-5.2379e+01
-2.3618e+01,5.8593e+00,-5.2662e+01
-2.3618e+01,5.8626e+00,-5.2946e+01
-2.3618e+01,5.8660e+00,-5.3231e+01
-2.3618e+01,5.8693e+00,-5.3516e+01
-2.3618e+01,5.8727e+00,-5.3801e+01
-2.3618e+01,5.8760e+00,-5.4087e+01
-2.3618e+01,5.8794e+00,-5.4373e+01
-2.3618e+01,5.8827e+00,-5.4661e+01
-2.3618e+01,5.8861e+00,-5.4949e+01
-2.3618e+01,5.8894e+00,-5.5238e+01
-2.3618e+01,5.8928e+00,-5.5529e+01
-2.3618e+01,5.8961e+00,-5.5820e+01
-2.3618e+01,5.8995e+00,-5.6114e+01
-2.3618e+01,5.9028e+00,-5.6409e+01
-2.3618e+01,5.9062e+00,-5.6706e+01
-2.3618e+01,5.9095e+00,-5.7005e+01
-2.3618e+01,5.9129e+00,-5.7307e+01
-2.3618e+01,5.9162e+00,-5.7611e+01
-2.3618e+01,5.9196e+00,-5.7918e+01
-2.3618e+01,5.9229e+00,-5.8228e+01
-2.3618e+01,5.9263e+00,-5.8541e+01
-2.3618e+01,5.9296e+00,-5.8857e+01
-2.3618e+01,5.9330e+00,-5.9176e+01
-2.3618e+01,5.9363e+00,-5.9498e+01
-2.3618e+01,5.9397e+00,-5.9824e+01
-2.3618e+01,5.9430e+00,-6.0152e+01
-2.3618e+01,5.9464e+00,-6.0484e+01
-2.3618e+01,5.9497e+00,-6.0818e+01
-2.3618e+01,5.9531e+00,-6.1155e+01
-2.3618e+01,5.9564e+00,-6.1494e+01
-2.3618e+01,5.9598e+00,-6.1835e+01
-2.3618e+01,5.9631e+00,-6.2178e+01
-2.3618e+01,5.9665e+00,-6.2523e+01
-2.3618e+01,5.9698e+00,-6.2869e+01
-2.3618e+01,5.9732e+00,-6.3217e+01
-2.3618e+01,5.9765e+00,-6.3566e+01
-2.3618e+01,5.9799e+00,-6.3916e+01
-2.3618e+01,5.9832e+00,-6.4267e+01
-2.3618e+01,5.9866e+00,-6.4618e+01
-2.3618e+01,5.9899e+00,-6.4971e+01
-2.3618e+01,5.9933e+00,-6.5324e+01
-2.3618e+01,5.9966e+00,-6.5677e+01
-2.3618e+01,6.0000e+00,-6.6031e+01
-2.2613e+01,5.3333e+00,-2.8810e+01
-2.2613e+01,5.3367e+00,-2.8498e+01
-2.2613e+01,5.3400e+00,-2.8187e+01
-2.2613e+01,5.3434e+00,-2.7875e+01
-2.2613e+01,5.3467e+00,-2.7564e+01
-2.2613e+01,5.3501e+00,-2.7252e+01
-2.2613e+01,5.3534e+00,-2.6941e+01
-2.2613e+01,5.3568e+00,-2.6630e+01
-2.2613e+01,5.3601e+00,-2.6318e+01
-2.2613e+01,5.3635e+00,-2.6007e+01
-2.2613e+01,5.3668e+00,-2.5696e+01
-2.2613e+01,5.3702e+00,-2.5385e+01
-2.2613e+01,5.3735e+00,-2.5073e+01
-2.2613e+01,5.3769e+00,-2.4762e+01
-2.2613e+01,5.3802e+00,-2.4451e+01
-2.2613e+01,5.3836e+00,-2.4140e+01
-2.2613e+01,5.3869e+00,-2.3829e+01
-2.2613e+01,5.3903e+00,-2.3518e+01
-2.2613e+01,5.3936e+00,-2.3207e+01
-2.2613e+01,5.3970e+00,-2.2897e+01
-2.2613e+01,5.4003e+00,-2.2586e+01
-2.2613e+01,5.4037e+00,-2.2275e+01
-2.2613e+01,5.4070e+00,-2.1965e+01
-2.2613e+01,5.4104e+00,-2.1655e+01
-2.2613e+01,5.4137e+00,-2.1345e+01
-2.2613e+01,5.4171e+00,-2.1035e+01
-2.2613e+01,5.4204e+00,-2.0726e+01
-2.2613e+01,5.4238e+00,-2.0417e+01
-2.2613e+01,5.4271e+00,-2.0109e+01
-2.2613e+01,5.4305e+00,-1.9802e+01
-2.2613e+01,5.4338e+00,-1.9495e+01
-2.2613e+01,5.4372e+00,-1.9190e+01
-2.2613e+01,5.4405e+00,-1.8888e+01
-2.2613e+01,5.4439e+00,-1.8590e+01
-2.2613e+01,5.4472e+00,-1.8303e+01
-2.2613e+01,5.4506e+00,-1.8051e+01
-2.2613e+01,5.4539e+00,-1.7887e+01
-2.2613e+01,5.4573e+00,-1.7881e+01
-2.2613e+01,5.4606e+00,-1.8030e+01
-2.2613e+01,5.4640e+00,-1.8261e+01
-2.2613e+01,5.4673e+00,-1.8523e+01
-2.2613e+01,5.4707e+00,-1.8796e+01
-2.2613e+01,5.4740e+00,-1.9072e+01
-2.2613e+01,5.4774e+00,-1.9350e+01
-2.2613e+01,5.4807e+00,-1.9629e+01
-2.2613e+01,5.4841e+00,-1.9909e+01
-2.2613e+01,5.4874e+00,-2.0190e+01
-2.2613e+01,5.4908e+00,-2.0470e+01
-2.2613e+01,5.4941e+00,-2.0751e+01
-2.2613e+01,5.4975e+00,-2.1033e+01
-2.2613e+01,5.5008e+00,-2.1314e+01
-2.2613e+01,5.5042e+00,-2.1596e+01
-2.2613e+01,5.5075e+00,-2.1877e+01
-2.2613e+01,5.5109e+00,-2.2159e+01
-2.2613e+01,5.5142e+00,-2.2441e+01
-2.2613e+01,5.5176e+00,-2.2723e+01
-2.2613e+01,5.5209e+00,-2.3005e+01
-2.2613e+01,5.5243e+00,-2.3287e+01
-2.2613e+01,5.5276e+00,-2.3568e+01
-2.2613e+01,5.5310e+00,-2.3850e+01
-2.2613e+01,5.5343e+00,-2.4132e+01
-2.2613e+01,5.5377e+00,-2.4414e+01
-2.2613e+01,5.5410e+00,-2.4696e+01
-2.2613e+01,5.5444e+00,-2.4978e+01
-2.2613e+01,5.5477e+00,-2.5260e+01
-2.2613e+01,5.5511e+00,-2.5542e+01
-2.2613e+01,5.5544e+00,-2.5824e+01
-2.2613e+01,5.5578e+00,-2.6106e+01
-2.2613e+01,5.5611e+00,-2.6388e+01
-2.2613e+01,5.5645e+00,-2.6670e+01
-2.2613e+01,5.5678e+00,-2.6952e+01
-2.2613e+01,5.5712e+00,-2.7234e+01
-2.2613e+01,5.5745e+00,-2.7516e+01
-2.2613e+01,5.5779e+00,-2.7798e+01
-2.2613e+01,5.5812e+00,-2.8080e+01
-2.2613e+01,5.5846e+00,-2.8362e+01
-2.2613e+01,5.5879e+00,-2.8644e+01
-2.2613e+01,5.5913e+00,-2.8926e+01
-2.2613e+01,5.5946e+00,-2.9208e+01
-2.2613e+01,5.5980e+00,-2.9490e+01
-2.2613e+01,5.6013e+00,-2.9772e+01
-2.2613e+01,5.6047e+00,-3.0054e+01
-2.2613e+01,5.6080e+00,-3.0336e+01
-2.2613e+01,5.6114e+00,-3.0618e+01
-2.2613e+01,5.6147e+00,-3.0900e+01
-2.2613e+01,5.6181e+00,-3.1182e+01
-2.2613e+01,5.6214e+00,-3.1464e+01
-2.2613e+01,5.6248e+00,-3.1746e+01
-2.2613e+01,5.6281e+00,-3.2028e+01
-2.2613e+01,5.6315e+00,-3.2310e+01
-2.2613e+01,5.6348e+00,-3.2592e+01
-2.2613e+01,5.6382e+00,-3.2874e+01
-2.2613e+01,5.6415e+00,-3.3156e+01
-2.2613e+01,5.6449e+00,-3.3438e+01
-2.2613e+01,5.6482e+00,-3.3719e+01
-2.2613e+01,5.6516e+00,-3.4001e+01
-2.2613e+01,5.6549e+00,-3.4283e+01
-2.2613e+01,5.6583e+00,-3.4565e+01
-2.2613e+01,5.6616e+00,-3.4847e+01
-2.2613e+01,5.6650e+00,-3.5129e+01
-2.2613e+01,5.6683e+00,-3.5411e+01
-2.2613e+01,5.6717e+00,-3.5693e+01
-2.2613e+01,5.6750e+00,-3.5975e+01
-2.2613e+01,5.6784e+00,-3.6257e+01
-2.2613e+01,5.6817e+00,-3.6539e+01
-2.2613e+01,5.6851e+00,-3.6821e+01
-2.2613e+01,5.6884e+00,-3.7103e+01
-2.2613e+01,5.6918e+00,-3.7385e+01
-2.2613e+01,5.6951e+00,-3.7667e+01
-2.2613e+01,5.6985e+00,-3.7949e+01
-2.2613e+01,5.7018e+00,-3.8231e+01
-2.2613e+01,5.7052e+00,-3.8513e+01
-2.2613e+01,5.7085e+00,-3.8795e+01
-2.2613e+01,5.7119e+00,-3.9077e+01
-2.2613e+01,5.7152e+00,-3.9359e+01
-2.2613e+01,5.7186e+00,-3.9641e+01
-2.2613e+01,5.7219e+00,-3.9923e+01
-2.2613e+01,5.7253e+00,-4.0205e+01
-2.2613e+01,5.7286e+00,-4.0487e+01
-2.2613e+01,5.7320e+00,-4.0769e+01
-2.2613e+01,5.7353e+00,-4.1051e+01
-2.2613e+01,5.7387e+00,-4.1333e+01
-2.2613e+01,5.7420e+00,-4.1615e+01
-2.2613e+01,5.7454e+00,-4.1897e+01
-2.2613e+01,5.7487e+00,-4.2179e+01
-2.2613e+01,5.7521e+00,-4.2461e+01
-2.2613e+01,5.7554e+00,-4.2743e+01
-2.2613e+01,5.7588e+00,-4.3025e+01
-2.2613e+01,5.7621e+00,-4.3307e+01
-2.2613e+01,5.7655e+00,-4.3589e+01
-2.2613e+01,5.7688e+00,-4.3871e+01
-2.2613e+01,5.7722e+00,-4.4154e+01
-2.2613e+01,5.7755e+00,-4.4436e+01
-2.2613e+01,5.7789e+00,-4.4718e+01
-2.2613e+01,5.7822e+00,-4.5000e+01
-2.2613e+01,5.7856e+00,-4.5282e+01
-2.2613e+01,5.7889e+00,-4.5565e+01
-2.2613e+01,5.7923e+00,-4.5847e+01
-2.2613e+01,5.7956e+00,-4.6130e+01
-2.2613e+01,5.7990e+00,-4.6412e+01
-2.2613e+01,5.8023e+00,-4.6695e+01
-2.2613e+01,5.8057e+00,-4.6978e+01
-2.2613e+01,5.8090e+00,-4.7260e+01
-2.2613e+01,5.8124e+00,-4.7544e+01
-2.2613e+01,5.8157e+00,-4.7827e+01
-2.2613e+01,5.8191e+00,-4.8110e+01
-2.2613e+01,5.8224e+00,-4.8394e+01
-2.2613e+01,5.8258e+00,-4.8678e+01
-2.2613e+01,5.8291e+00,-4.8963e+01
-2.2613e+01,5.8325e+00,-4.9248e+01
-2.2613e+01,5.8358e+00,-4.9533e+01
-2.2613e+01,5.8392e+00,-4.9820e+01
-2.2613e+01,5.8425e+00,-5.0107e+01
-2.2613e+01,5.8459e+00,-5.0394e+01
-2.2613e+01,5.8492e+00,-5.0683e+01
-2.2613e+01,5.8526e+00,-5.0973e+01
-2.2613e+01,5.8559e+00,-5.1264e+01
-2.2613e+01,5.8593e+00,-5.1557e+01
-2.2613e+01,5.8626e+00,-5.1851e+01
-2.2613e+01,5.8660e+00,-5.2147e+01
-2.2613e+01,5.8693e+00,-5.2445e+01
-2.2613e+01,5.8727e+00,-5.2746e+01
-2.2613e+01,5.8760e+00,-5.3048e+01
-2.2613e+01,5.8794e+00,-5.3354e+01
-2.2613e+01,5.8827e+00,-5.3662e+01
-2.2613e+01,5.8861e+00,-5.3974e+01
-2.2613e+01,5.8894e+00,-5.4288e+01
-2.2613e+01,5.8928e+00,-5.4606e+01
-2.2613e+01,5.8961e+00,-5.4927e+01
-2.2613e+01,5.8995e+00,-5.5250e+01
-2.2613e+01,5.9028e+00,-5.5577e+01
-2.2613e+01,5.9062e+00,-5.5907e+01
-2.2613e+01,5.9095e+00,-5.6240e+01
-2.2613e+01,5.9129e+00,-5.6575e+01
-2.2613e+01,5.9162e+00,-5.6913e+01
-2.2613e+01,5.9196e+00,-5.7253e+01
-2.2613e+01,5.9229e+00,-5.7596e+01
-2.2613e+01,5.9263e+00,-5.7940e+01
-2.2613e+01,5.9296e+00,-5.8285e+01
-2.2613e+01,5.9330e+00,-5.8632e+01
-2.2613e+01,5.9363e+00,-5.8981e+01
-2.2613e+01,5.9397e+00,-5.9330e+01
-2.2613e+01,5.9430e+00,-5.9681e+01
-2.2613e+01,5.9464e+00,-6.0032e+01
-2.2613e+01,5.9497e+00,-6.0384e+01
-2.2613e+01,5.9531e+00,-6.0737e+01
-2.2613e+01,5.9564e+00,-6.1090e+01
-2.2613e+01,5.9598e+00,-6.1444e+01
-2.2613e+01,5.9631e+00,-6.1798e+01
-2.2613e+01,5.9665e+00,-6.2152e+01
-2.2613e+01,5.9698e+00,-6.2507e+01
-2.2613e+01,5.9732e+00,-6.2862e+01
-2.2613e+01,5.9765e+00,-6.3217e+01
-2.2613e+01,5.9799e+00,-6.3572e+01
-2.2613e+01,5.9832e+00,-6.3927e+01
-2.2613e+01,5.9866e+00,-6.4283e+01
-2.2613e+01,5.9899e+00,-6.4638e+01
-2.2613e+01,5.9933e+00,-6.4994e+01
-2.2613e+01,5.9966e+00,-6.5350e+01
-2.2613e+01,6.0000e+00,-6.5706e+01
-2.1608e+01,5.3333e+00,-2.8918e+01
-2.1608e+01,5.3367e+00,-2.8606e+01
-2.1608e+01,5.3400e+00,-2.8294e+01
-2.1608e+01,5.3434e+00,-2.7983e+01
-2.1608e+01,5.3467e+00,-2.7671e+01
-2.1608e+01,5.3501e+00,-2.7360e+01
-2.1608e+01,5.3534e+00,-2.7048e+01
-2.1608e+01,5.3568e+00,-2.6737e+01
-2.1608e+01,5.3601e+00,-2.6425e+01
